Symbol,Name,Date,Log Return,CumulativeSum
XLC,Communication Services,2020-07-10,0.017130284,0.10420576969045214
XLC,Communication Services,2020-07-13,-0.020308819,0.08389695102232508
XLC,Communication Services,2020-07-14,0.009855721,0.09375267216819339
XLC,Communication Services,2020-07-15,0.0059368107,0.09968948291498236
XLC,Communication Services,2020-07-16,0.0017394732,0.10142895611352287
XLC,Communication Services,2020-07-17,-0.0022618724,0.09916708371019922
XLC,Communication Services,2020-07-20,0.011947136,0.11111422008252703
XLC,Communication Services,2020-07-21,-0.004830906,0.10628331391490065
XLC,Communication Services,2020-07-22,0.0010371889,0.10732050283695571
XLC,Communication Services,2020-07-23,-0.016373862,0.0909466412558686
XLC,Communication Services,2020-07-24,-0.0015818644,0.08936477682436816
XLC,Communication Services,2020-07-27,0.0068367906,0.09620156741584651
XLC,Communication Services,2020-07-28,-0.010360969,0.08584059818531387
XLC,Communication Services,2020-07-29,0.009137238,0.09497783656115644
XLC,Communication Services,2020-07-30,0.0027948257,0.09777266226592474
XLC,Communication Services,2020-07-31,0.013857821,0.11163048326852731
XLC,Communication Services,2020-08-03,8.5975823E-4,0.11249024150311016
XLC,Communication Services,2020-08-04,0.0063394187,0.11882966020493768
XLC,Communication Services,2020-08-05,-0.001538333,0.11729132718755864
